query_id,query_source_id,candidate_source_id,control_type,pipeline_query,pipeline_reference,resolution_query,resolution_reference,extractor,aggregator,similarity,seed,model,replicate,n_controls,label_match,raw_score,candidate_score_fixed,control_mean,control_median,control_mad,fits_score,fits_plus_score,log_ratio
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,13,1,False,0.5066168254007474,0.5066168254007474,0.5250466294330399,0.5250466294330399,0.0,0.9648987289906164,0.9648987289906164,-0.035732127201338004
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,13,3,False,0.5066168254007474,0.5066168254007474,0.522096493097081,0.5208908679605985,0.000538886062993793,0.9648987289906164,0.9725968654130238,-0.027785603911924528
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,13,9,False,0.5066168254007474,0.5066168254007474,0.5140063778845351,0.5203519818976047,0.003946909793273501,0.9648987289906164,0.9736041045778892,-0.026750521440663255
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,13,27,False,0.5066168254007474,0.5066168254007474,0.5070456568615828,0.5096088039772627,0.011282063983335755,0.9648987289906164,0.9941288718853278,-0.005888430945337753
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,14,1,False,0.5066168254007474,0.5066168254007474,0.4834903566314486,0.4834903566314486,0.0,1.0478323268543026,1.0478323268543026,0.04672357963889662
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,14,3,False,0.5066168254007474,0.5066168254007474,0.5046055651727279,0.49963689955610724,0.016146542924658613,1.0478323268543026,1.0139699967132958,0.013873315691084964
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,14,9,False,0.5066168254007474,0.5066168254007474,0.5065661248399145,0.5035764219045579,0.010614554966521084,1.0478323268543026,1.0060376208335777,0.00601946743316617
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,14,27,False,0.5066168254007474,0.5066168254007474,0.5067488376985595,0.5085169521815646,0.012285403109103699,1.0478323268543026,0.9962633954037018,-0.003743603142558949
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,15,1,False,0.5066168254007474,0.5066168254007474,0.5118491674108415,0.5118491674108415,0.0,0.989777570535942,0.989777570535942,-0.010275037323307146
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,15,3,False,0.5066168254007474,0.5066168254007474,0.5136459367094006,0.5118491674108415,0.007989806199919736,0.989777570535942,0.989777570535942,-0.010275037323307146
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,15,9,False,0.5066168254007474,0.5066168254007474,0.5086590669238947,0.507826359781546,0.015944309141454505,0.989777570535942,0.9976182126872679,-0.002384628280083456
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,15,27,False,0.5066168254007474,0.5066168254007474,0.5103441292427058,0.5148969597834427,0.010499070145175038,0.989777570535942,0.9839188516743663,-0.016211853141143706
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,16,1,False,0.5066168254007474,0.5066168254007474,0.49818724155109423,0.49818724155109423,0.0,1.0169205133062176,1.0169205133062176,0.01677895600427437
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,16,3,False,0.5066168254007474,0.5066168254007474,0.49562141051256586,0.49818724155109423,0.004320351270336642,1.0169205133062176,1.0169205133062176,0.01677895600427437
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,16,9,False,0.5066168254007474,0.5066168254007474,0.506882865791852,0.503537819833588,0.008468377536422433,1.0169205133062176,1.0061147453992172,0.006096126206101671
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,16,27,False,0.5066168254007474,0.5066168254007474,0.5141076003033171,0.5131214473465426,0.009583627512954607,1.0169205133062176,0.9873234261022765,-0.012757607205449939
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,17,1,False,0.5066168254007474,0.5066168254007474,0.5221776261333311,0.5221776261333311,0.0,0.9702001771929415,0.9702001771929415,-0.030252860535558757
